2022-05-17 11:05:217 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 07:05:948 INFO  SignInPage :56 - Sign in by entering username  ' abcd@gmail.com ' password ' 123456 ' and click on sign in button[[ChromeDriver: chrome on WINDOWS (ed916aac2c9b1b661ff484d4c83af3c8)] -> xpath: //div[@class='form_content clearfix']//p[@class='submit']//i]<br>
2022-05-18 07:05:980 INFO  SignInPage :70 - get error messages to verify authentication[[ChromeDriver: chrome on WINDOWS (ed916aac2c9b1b661ff484d4c83af3c8)] -> xpath: //ol//li]<br>
2022-05-18 07:05:840 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 07:05:464 INFO  HomePage :35 - clicking on SignIn link[[ChromeDriver: chrome on WINDOWS (5f64c173ba7b90ef50bc1dfb61b3dcc5)] -> xpath: //a[contains(text(),'Sign in')]]<br>
2022-05-18 07:05:227 INFO  SignInPage :56 - Sign in by entering username  ' Georgesmith@gmail.com ' password ' acd1234 ' and click on sign in button[[ChromeDriver: chrome on WINDOWS (5f64c173ba7b90ef50bc1dfb61b3dcc5)] -> xpath: //div[@class='form_content clearfix']//p[@class='submit']//i]<br>
2022-05-18 07:05:252 INFO  SignInPage :75 - verify logout link [[ChromeDriver: chrome on WINDOWS (5f64c173ba7b90ef50bc1dfb61b3dcc5)] -> xpath: //a[@title='Log me out']]<br>
2022-05-18 07:05:164 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 07:05:141 INFO  HomePage :35 - clicking on SignIn link[[ChromeDriver: chrome on WINDOWS (e2b964b81a8f88c208e97a8d87a1a841)] -> xpath: //a[contains(text(),'Sign in')]]<br>
2022-05-18 07:05:217 INFO  SignInPage :56 - Sign in by entering username  ' Georgesmith@gmail.com ' password ' acd1234 ' and click on sign in button[[ChromeDriver: chrome on WINDOWS (e2b964b81a8f88c208e97a8d87a1a841)] -> xpath: //div[@class='form_content clearfix']//p[@class='submit']//i]<br>
2022-05-18 07:05:245 INFO  SignInPage :80 - click on sign out [[ChromeDriver: chrome on WINDOWS (e2b964b81a8f88c208e97a8d87a1a841)] -> xpath: //a[@title='Log me out']]<br>
2022-05-18 07:05:822 INFO  HomePage :40 - clicking on Sign in Link [[ChromeDriver: chrome on WINDOWS (e2b964b81a8f88c208e97a8d87a1a841)] -> xpath: //a[contains(text(),'Sign in')]]<br>
2022-05-18 07:05:732 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 07:05:536 INFO  HomePage :30 - clicking on Women link[[ChromeDriver: chrome on WINDOWS (fc170377a09eaac172b9c28fe7ddaac3)] -> xpath: //ul[@class='sf-menu clearfix menu-content sf-js-enabled sf-arrows']//li//a[contains(text(),'Women')]]<br>
2022-05-18 07:05:278 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 07:05:511 INFO  HomePage :30 - clicking on Women link[[ChromeDriver: chrome on WINDOWS (e76ce9505416dc64f9b6ef6eccdc2fbe)] -> xpath: //ul[@class='sf-menu clearfix menu-content sf-js-enabled sf-arrows']//li//a[contains(text(),'Women')]]<br>
2022-05-18 07:05:660 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 07:05:747 INFO  HomePage :30 - clicking on Women link[[ChromeDriver: chrome on WINDOWS (1326c13b5617331807006380c7b1de5a)] -> xpath: //ul[@class='sf-menu clearfix menu-content sf-js-enabled sf-arrows']//li//a[contains(text(),'Women')]]<br>
2022-05-18 07:05:838 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 07:05:287 INFO  HomePage :30 - clicking on Women link[[ChromeDriver: chrome on WINDOWS (0a19b019a3eb12683d46f7e3cd1d54cd)] -> xpath: //ul[@class='sf-menu clearfix menu-content sf-js-enabled sf-arrows']//li//a[contains(text(),'Women')]]<br>
2022-05-18 07:05:478 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 07:05:816 INFO  HomePage :30 - clicking on Women link[[ChromeDriver: chrome on WINDOWS (01272df99bc22d6265643017a5d570c0)] -> xpath: //ul[@class='sf-menu clearfix menu-content sf-js-enabled sf-arrows']//li//a[contains(text(),'Women')]]<br>
